artist_name,title,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
Jason Miles,Suba,0,0.0,256.20853,0.0,6,-8.699,0.2538347361322313,196.004,4
Bimbo,Lebaran,0,0.0,288.86159,0.0,9,-7.687,0.0,147.991,4
Samba Mapangala and Orchestra Virunga,Siri,0,0.0,301.66159,0.0,7,-9.417,0.0,97.817,7
Falling Into Place,Cell (Album),0,0.0,293.72036,0.0,6,-9.785,0.7056291886565315,138.045,4
Bob Newhart,General Chariot Corp. (LP Version),0,0.0,326.29506,0.0,9,-19.242,0.0,78.785,5
Finntroll,Ormhäxan,2007,0.0,278.93506,0.0,2,-5.73,0.6192677019832813,180.06,4
BB King,She Don't Move Me No More,1995,0.0,186.40934,0.0,11,-12.967,0.3943948561005826,52.932,4
Kent,Markus sång,0,0.0,215.562,0.0,5,-8.669,0.476435219642529,121.6,4
Black Flag,Police Story,1981,0.0,92.36853,0.0,2,-12.206,0.6786337886315265,114.378,1
Joe Lynn Turner,Knock Knock,0,0.0,231.1571,0.0,7,-6.604,0.0,161.063,4
Walter Hawkins,Never Alone,1978,0.0,468.00934,0.0,1,-13.75,0.26586104921065007,129.761,4
Wamdue Project,Washes Over Me,0,0.0,422.24281,0.0,11,-10.412,0.21204540548371908,123.984,4
Planxty,Junior Crehan's Favourite - Corney Is Coming,1973,0.0,156.18567,0.0,7,-14.873,0.4782769949300473,202.789,4
Weezer,Dope Nose,2002,0.0,137.37751,0.0,10,-5.477,0.8172275597425861,127.407,4
RUN-DMC,Bob Your Head,1990,0.0,227.5522,0.0,1,-12.654,0.4137398358601097,64.101,5
Eddy Raven,Love Lifted Me,0,0.0,141.68771,0.0,7,-12.994,0.0,115.591,3
The Jeff Healey Band,It Could All Get Blown Away,1992,0.0,283.03628,0.0,2,-7.535,0.7306740675391308,94.543,4
Anthony Cruz,Make it up,2005,0.0,264.14975,0.0,0,-11.398,0.0,95.37,4
Hector,Hannikaisen baari,0,0.0,282.64444,0.0,4,-13.98,0.5479529419800353,133.088,1
Devo,Sloppy (I Saw My Baby Gettin'),1978,0.0,159.89506,0.0,4,-11.704,0.614576981682048,88.841,4
Geiom Feat. Marita,Reminissin',0,0.0,363.38893,0.0,1,-9.983,0.5823442861044243,140.022,4
Eyes Set to Kill,Play The Part,2010,0.0,158.95465,0.0,8,-4.392,0.6503150761565025,97.497,4
Keep Of Kalessin,Many Are We,2006,0.0,292.41424,0.0,3,-5.377,0.5645134115792345,110.044,4
Jefferson Starship,Fading Lady Light,0,0.0,220.52526,0.0,10,-8.365,0.28542988170117856,122.348,4
The Irish Tenors,The Croppy Boy,2001,0.0,283.55873,0.0,10,-21.999,0.25231655743292364,142.612,3
Mississippi Mass Choir,It's Good To Know Jesus,2003,0.0,221.90975,0.0,1,-13.448,0.5057510376110472,116.49,3
Lonnie Johnson,South Bound Water,0,0.0,189.98812,0.0,11,-23.005,0.0,86.761,1
Amy Winehouse,Valerie,2007,0.0,229.85098,0.0,5,-7.256,0.7828988602517178,96.224,4
Glad,O For a Thousand Tongues,0,0.0,202.55302,0.0,9,-14.807,0.0,105.364,7
The Antripodean Collective,The Very Conscious,0,0.0,720.53506,0.0,0,-12.044,0.0,60.641,5
Gorillaz,November Has Come,2005,0.0,160.96608,0.0,10,-8.317,0.8144317117082399,84.141,5
Pat Travers,It Ain't What It Seems,0,0.0,225.20118,0.0,11,-7.284,0.3347065490692206,138.966,1
Linkin Park,Given Up (Album Version),2007,0.0,189.28281,0.0,4,-4.034,0.5869246980415551,100.073,4
Bryan Ferry,Ja Nun Hons Pris,2002,0.0,35.65669,0.0,7,-18.161,0.4348380902608562,82.568,3
Scott Ainslie,Chumpman Blues,0,0.0,175.04608,0.0,2,-11.411,0.0,180.381,4
Cabas,Como Nuestro Amor No Hay Dos,2008,0.0,207.82975,0.0,0,-6.399,0.623037475551179,216.023,1
The John Buzon Trio,I Can't Believe That You're In Love With Me (Digitally Remastered 95),0,0.0,140.56444,0.0,0,-17.419,0.0,125.073,4
Heaven 17,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),1983,0.0,273.84118,0.0,10,-8.015,0.0,96.859,4
Robert Lockwood_ Jr.,Big Legged Woman,1998,0.0,278.38649,0.0,9,-9.763,0.26586104921065007,117.981,3
Der Plan,Schauet Her!,1983,0.0,34.32444,0.0,1,-13.546,0.0,121.834,1
The Statler Brothers,Shenandoah,1967,0.0,201.27302,0.0,10,-16.822,0.4974983400231311,104.068,4
Eko Fresh feat. Ado,Ich bleib so wie ich bin,2007,0.0,215.92771,0.0,10,-5.771,0.2707759989463275,126.693,1
Paul Buckmaster,Dunn's Revenge,0,0.0,123.76771,0.0,10,-32.586,0.0,134.56,3
Lonestar,Y.O.U. (Album Version),0,0.0,214.12526,0.0,0,-3.321,0.0,125.022,4
Paul Buckmaster,The Interrogation,0,0.0,73.50812,0.0,10,-24.112,0.0,161.665,7
The Jordanaires & Orion,Joy to the World,0,0.0,97.69751,0.0,10,-16.102,0.0,106.317,4
Charlotte Gainsbourg,Le Chat du Café des Artistes,2009,0.0,241.65832,0.0,1,-9.838,0.8596346836952304,150.256,4
Seal,Show Me (Acoustic Version),0,0.0,117.78567,0.0,4,-15.808,0.5616275900797084,119.772,5
Dixie Chicks,Give It Up Or Let Me Go,1998,0.0,296.30649,0.0,2,-6.98,0.7239043346137317,103.863,4
Slum Village,Climax (Instrumental Mix),0,0.0,200.61995,0.0,1,-8.42,0.3277366831778408,95.599,4
Bomb Squad,BOMB SQUAD,0,0.0,191.11138,0.0,3,-12.054,0.26695518627553855,109.614,7
Muse,Supermassive Black Hole (Album Version),0,0.0,209.34485,0.0,7,-3.313,0.7603477805470585,120.01,4
Bon Jovi,Wildflower,2005,0.0,253.83138,0.0,7,-6.083,0.6270737964039372,93.044,4
Nana Mouskouri,Only You,1997,0.0,175.12444,0.0,2,-11.778,0.0,137.476,4
Time Zone,World Destruction (2005 Digital Remaster),0,0.0,233.63873,0.0,7,-7.532,0.22914410371660274,92.499,5
Bobby Pulido,Alma De Metal,1999,0.0,216.31955,0.0,9,-8.88,0.2623089972119452,100.252,1
Rickie Lee Jones,Danny's All-Star Joint (LP Version),1979,0.0,246.62159,0.0,1,-14.071,0.6027617833036613,143.497,4
Stefon Harris,From the Gardner Meditations: African Tarantella,2006,0.0,538.27873,0.0,1,-12.169,0.27845917877986076,70.875,1
Alex Gopher,Song For Paul,2007,0.0,164.0224,0.0,4,-12.836,0.38293509007501925,80.012,4
Simply Red,Thrill Me,1991,0.0,303.96036,0.0,2,-6.289,0.7211429872493665,93.975,4
Telecast,Covered (The Beauty Of Simplicity Album Version),0,0.0,197.98159,0.0,4,-14.258,0.2749070095255535,84.951,4
The Prodigy,Charly (Trip Into Drum And Bass Version) (Remastered),0,0.0,312.86812,0.0,1,-6.361,0.6331306997954909,96.732,5
Loretta Lynn,I'd Rather Have Jesus,1965,0.0,161.48853,0.0,8,-13.797,0.2707759989463275,79.181,3
God Lives Underwater,Don't Know How To Be,1995,0.0,215.40526,0.0,2,-5.66,0.56142851762879,169.966,4
Eminem,I'm Back,2000,0.0,312.2673,0.0,11,-3.989,0.8117075314137592,180.168,4
Eric Burdon,Devil's Daughter,1988,0.0,262.97424,0.0,5,-8.737,0.4634896622372766,80.031,4
Fake Problems,Tabernacle Song,2009,0.0,195.47383,0.0,0,-7.246,0.6614452229025348,103.776,3
Pyranja,Anfang Vom Ende,2003,0.0,60.55138,0.0,11,-9.255,0.21508031850922793,96.264,3
The Perrys,I'll Pray For You,0,0.0,255.26812,0.0,6,-16.076,0.0,82.487,3
Héroes del Silencio,El Mar No Cesa (Live),1991,0.0,198.89587,0.0,4,-8.85,0.49388757585564375,159.483,4
John Travolta / Christopher Walken,"(You're) Timeless To Me (""Hairspray"")",0,0.0,287.16363,0.0,4,-9.021,0.5306630301441494,128.685,4
Paul Avgerinos,In My Heart,2004,0.0,338.96444,0.0,9,-28.406,0.0,85.558,4
ATB,Collides With Beauty,2004,0.0,349.04771,0.0,0,-6.615,0.7397372826435874,136.967,4
Selena,Cien Anos,0,0.0,190.35383,0.0,2,-5.266,0.3277366831778408,90.602,4
The Misfits,Dig Up Her Bones,1997,0.0,181.21098,0.0,10,-5.128,0.7748541268253589,111.153,4
Eurythmics,A Little Of You,1986,0.0,236.61669,0.0,1,-4.21,0.48512236410182064,111.122,4
Small Faces,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,1968,0.0,248.24118,0.0,9,-12.211,0.0,77.09,1
Yellowcard,One Year_ Six Months,2003,0.0,208.79628,0.0,7,-7.063,0.7324280728168031,89.896,4
Kira,Song For Stephin Merritt,0,0.0,193.17506,0.0,4,-10.134,0.2884816426560289,69.167,4
Gabriel Grossi,Cai dentro,0,0.0,253.43955,0.0,7,-7.773,0.0,143.86,4
Ray Lynch,Kathleen's Song / Ray Lynch,1984,0.0,250.22649,0.0,2,-21.45,0.6603811327118728,139.944,1
Elvenking,Trows Kind,2006,0.0,357.45914,0.0,8,-5.492,0.5810119424656008,200.036,4
Keep Of Kalessin,Ascendant,2008,0.0,270.21016,0.0,8,-5.958,0.5701150855791898,229.864,1
Frenchy,Smith & Wesson,0,0.0,246.17751,0.0,1,-8.613,0.0,96.904,4
Cadacross,Bring Out Your Dead,2002,0.0,217.93914,0.0,4,-4.384,0.600274215984207,92.608,4
Berrogüetto,Nadal De Luintra,2000,0.0,242.62485,0.0,2,-8.765,0.0,99.546,4
Martin Lawrence,Talking During Sex (LP Version),0,0.0,202.78812,0.0,11,-16.161,0.0,61.863,4
Anti-Flag,The Modern Rome Burning,2008,0.0,299.80689,0.0,10,-6.247,0.6269085853787749,178.804,1
Silverchair,Spawn (Again),0,0.0,207.56853,0.0,1,-6.336,0.41967427880955327,138.385,5
NO-TONE ft.Inusa,Life is Love,0,0.0,396.7473,0.0,2,-5.208,0.46264318259167037,126.012,4
Dope Stars Inc.,Chase The Light,2006,0.0,233.22077,0.0,11,-4.741,0.5333708783158672,154.998,4
The Vaughan Brothers,Good Texan,1990,0.0,262.29506,0.0,9,-9.759,0.7560680108104574,142.372,4
The Wiyos,Dontchaletmecatchya,0,0.0,186.30485,0.0,7,-9.866,0.0,192.831,1
Oh No,Soul of Ethiopia,2009,0.0,110.57587,0.0,3,-7.1,0.5054873431493758,128.116,3
Eddie and the Subtitles,Louie Louie,0,0.0,143.98649,0.0,1,-14.489,0.26586104921065007,154.072,4
Jason Michael Carroll,No Good In Goodbye,2007,0.0,229.8771,0.0,2,-3.662,0.4909042005420652,87.712,4
The Scare,NOT IN LOVE,0,0.0,218.95791,0.0,9,-4.692,0.39670013841706814,95.33,3
James Horner,The Stranger,2003,0.0,231.57506,0.0,2,-30.387,0.4015024628846505,186.138,4
Bally Sagoo,Hey Jamalo ((Def Mix)),0,0.0,433.42322,0.0,1,-11.462,0.0,115.533,4
Abbott & Chambers,Never After,0,0.0,385.25342,0.0,8,-6.838,0.5483127041080749,93.346,3
Electrostatic,Today,0,0.0,285.88363,0.0,6,-6.604,0.21282922979662572,130.023,4
Dax Riggs,Radiation Blues,2007,0.0,150.15138,0.0,11,-3.778,0.5516516933936827,91.357,4
Heaven 17,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),2009,0.0,354.19383,0.0,11,-12.183,0.21508031850922793,135.57,4
Gertrudis,Quitxalla,2003,0.0,228.23138,0.0,7,-5.446,0.2998774882739778,111.995,4
Charles Aznavour,Tant Que L'on S'aimera,0,0.0,147.77424,0.0,5,-10.819,0.34580223396532944,100.618,5
Alice Stuart,Bad Girl,0,0.0,189.93587,0.0,10,-11.769,0.0,111.214,1
Rainer Bielfeldt,Das große Segel,0,0.0,198.00771,0.0,0,-7.613,0.0,153.911,4
Mithotyn,On Misty Pathways,1998,0.0,313.36444,0.0,2,-3.944,0.48213758506501503,88.336,4
Twenty 4 Seven,Take Your Chance,0,0.0,215.01342,0.0,8,-12.066,0.26695518627553855,141.964,4
Joi,Oh My People,0,0.0,321.2273,0.0,4,-5.388,0.5038996718112998,182.01,4
Entre Ríos,Altas Horas,2005,0.0,221.30893,0.0,7,-9.095,0.5414929887003981,47.96,4
DCX,Hold Me,2008,0.0,193.72363,0.0,8,-5.548,0.3347065490692206,135.045,1
Creedence Clearwater Revisited,Proud mary,1998,0.0,203.7024,0.0,7,-6.548,0.40003965695463956,123.522,4
Elvenking,A Fiery Stride (Ltd. Edition Bonus),2004,0.0,299.31057,0.0,7,-5.157,0.36727341580934564,165.278,4
Leslie Mendelson,Turn It Over (Album Version),2009,0.0,206.52363,0.0,0,-10.599,0.6215682318326732,106.499,1
Claire Hamill,Japanese Lullaby,0,0.0,221.6224,0.0,9,-16.503,0.0,70.196,4
Chico Hamilton,Denise,0,0.0,473.49506,0.0,5,-17.276,0.21508031850922793,115.405,1
A Tribe Called Quest,Like It Like That,1998,0.0,166.86975,0.0,8,-9.309,0.8189414943633592,94.971,4
John Brown,The Scenic Route,0,0.0,59.95057,0.0,1,-6.86,0.0,96.058,4
Jack Sheldon,Dear Ann,0,0.0,319.39873,0.0,0,-13.157,0.26586104921065007,113.097,4
VHS Or Beta,New Day Rising,2004,0.0,334.18404,0.0,7,-9.691,0.0,131.752,4
Corb Lund,Horse Doctor_ Come Quick,0,0.0,235.80689,0.0,2,-9.139,0.4944895175021134,176.591,4
Alice Cooper,Be My Lover,1971,0.0,197.90322,0.0,6,-5.431,0.6395647657257654,119.744,1
Al Di Meola,Bianca's Midnight Lullaby,1980,0.0,114.07628,0.0,9,-13.347,0.4890382091726831,75.11,1
Paul Overman,Morning Rain Music by Jorge Alfano,0,0.0,564.29669,0.0,11,-28.416,0.0,90.582,1
The Distillers,The Blackest Years (CD only hidden track),2000,0.0,448.54812,0.0,7,-5.055,0.5883858434913525,161.288,4
Ms. Dynamite / Kymani Marley,Seed Will Grow,2002,0.0,202.21342,0.0,7,-11.224,0.5859797661092777,89.996,4
ARRESTED DEVELOPMENT,Raining Revolution (Live) (Unplugged),1993,0.0,273.84118,0.0,11,-16.963,0.23962909777363708,87.581,4
Line Renaud,Sept Coeurs,0,0.0,166.39955,0.0,8,-8.762,0.0,155.065,1
Dobet Gnahoré,Kakou,1997,0.0,274.54649,0.0,2,-9.213,0.52549711888017,103.997,4
Café Quijano,Hablando A Un Cristal,1999,0.0,205.40036,0.0,2,-4.129,0.3589765264395974,104.036,4
Fernando Ortega,Don't Let Me Come Home A Stranger (LP Version),1997,0.0,131.10812,0.0,2,-15.001,0.37598430150044215,91.523,4
Les Paul and Mary Ford,I Really Don't Want To Know (1990 Digital Remaster),0,0.0,172.59057,0.0,4,-17.075,0.30301199009907887,82.016,1
Amorphis,Into Hiding,1994,0.0,225.41016,0.0,8,-9.531,0.7861691259766383,130.677,4
Mr.De',Throw,0,0.0,203.25832,0.0,11,-9.528,0.0,160.336,4
Alexisonfire,Accept Crime (Album Version),0,0.0,193.98485,0.0,1,-3.357,0.6842642173323653,185.063,4
Sonny James,I'll Never Find Another You,1967,0.0,146.02404,0.0,0,-15.911,0.623037475551179,144.538,4
Charly García,Asesíname,2003,0.0,223.05914,0.0,2,-7.383,0.48397724617065346,93.011,4
The Elders,Send a Prayer,0,0.0,294.86975,0.0,0,-7.028,0.37598430150044215,111.408,4
Rachel Portman,The Letters,2008,0.0,161.43628,0.0,7,-25.752,0.24906579485370342,91.889,4
Charlie Haden,American Dreams,2002,0.0,292.17914,0.0,7,-24.22,0.26586104921065007,141.229,4
Walter Wanderley Trio,O Menino Desce O Morro,0,0.0,196.64934,0.0,7,-16.862,0.19463264746250433,205.323,4
Apache Indian,Independent Girl (feat. Malki Singh),0,0.0,298.762,0.0,5,-8.149,0.21216683728714467,159.986,4
John Berry,Those Were the Days,0,0.0,230.42567,0.0,4,-8.924,0.0,135.642,4
Crazy Horse,Going Home (Album Version),0,0.0,170.23955,0.0,3,-8.873,0.0,74.739,1
The Sun Harbor's Chorus-Documentary Recordings,We Started Together,0,0.0,52.45342,0.0,3,-16.945,0.22914410371660274,155.954,3
BT,Korean Waterhole,2005,0.0,94.9024,0.0,2,-19.345,0.3277366831778408,148.653,5
Kris Kristofferson,Snakebit,0,0.0,212.37506,0.0,4,-8.403,0.21508031850922793,136.908,4
The Del McCoury Band,She's Left Me Again,0,0.0,170.94485,0.0,4,-11.732,0.26586104921065007,143.431,1
L7,Baggage,1994,0.0,198.76526,0.0,7,-8.234,0.5486780555679608,104.101,1
Moonspell,Trebraruna,0,0.0,209.03138,0.0,11,-6.309,0.6254115257921741,85.515,4
Rickie Lee Jones,Second Time Around,1991,0.0,291.97016,0.0,8,-25.342,0.48749244341718867,64.011,1
Fabolous,Change You or Change Me (Amended Version),2003,0.0,283.61098,0.0,9,-7.677,0.8029328751701087,85.897,4
X-Raided,Who's Tha Hoe?,0,0.0,159.4771,0.0,4,-7.325,0.439202489315343,117.882,4
Marcus Miller,Running Through My Dreams,0,0.0,87.40526,0.0,5,-17.253,0.5654510121736983,102.399,4
Gian Marco,Te Mentiría,0,0.0,229.32853,0.0,4,-7.973,0.5114243256864599,99.984,4
The All American Rejects,The Future Has Arrived,2007,0.0,185.99138,0.0,9,-9.168,0.5725930448161254,146.053,4
Atman,Lingan,1997,0.0,341.36771,0.0,11,-10.017,0.0,109.099,4
Novika,Common Tear,2006,0.0,214.49098,0.0,0,-9.114,0.5627955951955527,200.016,4
Fever Ray,When I Grow Up,2009,0.0,335.5424,0.0,0,-9.277,0.5452302938983613,184.004,4
Chris Clark,If You Should Walk Away,1967,0.0,192.65261,0.0,10,-13.781,0.23962909777363708,160.011,4
Gene Chandler,I Hate to Be the One to Say,0,0.0,144.71791,0.0,4,-9.693,0.0,125.028,4
Raphaël,Caravane (Live 2006),2007,0.0,234.39628,0.0,7,-6.373,0.0,99.75,1
Deekline & Wizard,Baila Baila  Vent Remix,0,0.0,325.92934,0.0,4,-5.563,0.2998774882739778,133.987,4
Terje Lie,Crazy Groove,0,0.0,267.38893,0.0,6,-11.179,0.3741798292644656,98.001,5
V V Brown,LEAVE!,2009,0.0,203.31057,0.0,2,-6.452,0.7476546750257688,100.009,5
Patton Oswalt,You Are Allowed 20 Birthday Parties (Album),2007,0.0,338.05016,0.0,1,-12.769,0.6180477257967241,71.031,1
X-Raided,Liftoff,0,0.0,281.83465,0.0,7,-6.392,0.0,73.052,4
Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,Se un mio desir...Cedi al duo!,0,0.0,225.14893,0.0,5,-25.349,0.21508031850922793,79.261,5
Anthony Cruz,Missing You,0,0.0,217.75628,0.0,1,-4.481,0.26586104921065007,161.899,4
Ashton Shepherd,Sounds So Good,2008,0.0,207.09832,0.0,4,-4.66,0.6248335335556564,154.354,4
Michelle Tumes,Everywhere (Dream Album Version),0,0.0,228.72771,0.0,7,-8.278,0.0,124.104,4
Daniel Johnston,High Horse,2009,0.0,153.33832,0.0,0,-8.208,0.6461512337882942,128.022,4
Nelson Ned,Noche De Ronda,0,0.0,234.57914,0.0,4,-12.452,0.2435519006158127,91.044,5
P.O.D.,Find My Way (Album Version),0,0.0,189.54404,0.0,7,-3.753,0.6225963518368922,162.019,4
Beres Hammond Feat. Jah Youth,Good Old Dancehall Vibes,0,0.0,247.77098,0.0,7,-5.652,0.30416950343527516,150.788,4
Funeral For A Friend,All The Rage (Clean Album Version),2005,0.0,217.49506,0.0,3,-3.624,0.0,190.116,4
Hatiras,Lost In Space,2001,0.0,295.3922,0.0,1,-5.113,0.5831164952313977,130.017,4
3 Doors Down,Who Are You,2008,0.0,188.65587,0.0,0,-4.706,0.5746932970850078,150.077,4
Delta 9,In The Void,0,0.0,159.76444,0.0,9,-3.352,0.40790171721807383,197.143,7
Cactus,My Lady From South Of Detroit (LP Version),0,0.0,266.39628,0.0,2,-15.135,0.5971167029227197,144.217,4
Plies featuring Tank,You (featuring Tank) (Amended Album Version),2007,0.0,218.04363,0.0,9,-5.672,0.46630483075728635,73.178,4
Ray Davies,Picture Book,0,0.0,151.87546,0.0,7,-11.298,0.41967427880955327,123.085,4
Terry Dexter,Beautiful One,2008,0.0,281.86077,0.0,1,-8.489,0.0,100.98,4
45 Grave,Consumers (Album Version),1989,0.0,130.66404,0.0,11,-7.204,0.4634896622372766,130.49,3
Butthole Surfers,Tongue,1993,0.0,126.64118,0.0,1,-9.423,0.6694130981384412,122.47,5
Shout Out Out Out Out,How Do I Maintain Pt. II,2009,0.0,233.9522,0.0,5,-7.571,0.0,120.006,4
Alan Silvestri,Not Meant To Be Found,0,0.0,42.91873,0.0,6,-14.931,0.3231121208952123,201.541,1
Randy Stonehill,Can't Buy A Miracle - Album Version,0,0.0,227.16036,0.0,7,-8.724,0.0,122.161,4
Uriah Heep,Son Of A Bitch,2006,0.0,243.98322,0.0,2,-7.977,0.2998774882739778,141.118,4
Marc Broussard,Going Home (Album Version),0,0.0,222.22322,0.0,9,-10.462,0.21508031850922793,101.694,4
Montrose,Down,0,0.0,197.51138,0.0,5,-12.505,0.5207944070672488,85.493,7
Petrol,Ogni Silenzio,0,0.0,273.24036,0.0,0,-7.417,0.40192573468604076,121.99,4
Mudhoney,The Money Will Roll Right In,1991,0.0,166.32118,0.0,6,-5.13,0.637311276400838,81.419,4
Barbara Lusch,Sentimental Journey,0,0.0,203.65016,0.0,10,-13.552,0.0,100.278,7
Eno,Baby's On Fire,1973,0.0,316.99546,0.0,8,-9.645,0.30416950343527516,121.966,4
Darden Smith,Mill Creek,2004,0.0,234.73587,0.0,0,-14.18,0.24906579485370342,120.049,4
Lifer,Breathless,2001,0.0,286.53669,0.0,1,-6.292,0.6645424151996254,98.513,4
Zeromancer,The Death Of Romance,2010,0.0,207.17669,0.0,4,-6.236,0.7641169809664994,117.027,4
David Arkenstone,Reflections,0,0.0,508.89098,0.0,7,-23.577,0.2909881785284718,109.936,4
Kenny G,I've Been Missin' You,1983,0.0,255.7122,0.0,0,-17.569,0.5835520993526545,117.661,4
Renee Rosnes,Children's Song No. 3,2000,0.0,320.522,0.0,7,-20.343,0.0,108.234,1
Deftones,Lotion (LP Version),1997,0.0,237.73995,0.0,1,-3.59,0.69047353903576,102.724,4
Tigerstyle,Dhol Vajda,0,0.0,351.45098,0.0,5,-8.025,0.34092275586437804,85.003,4
Gregory Isaacs,Saddam,0,0.0,232.59383,0.0,0,-10.692,0.21508031850922793,159.89,1
Krayzie Bone,Let It Burn,0,0.0,174.99383,0.0,7,-5.189,0.5637552083912959,100.119,4
J.B.Lenoir,(I Wanna) Play A Little While,0,0.0,167.23546,0.0,8,-15.622,0.4051157216913865,157.532,4
Broadcast,Where Youth And Laughter Go,2000,0.0,163.91791,0.0,11,-6.028,0.5519215149416955,119.2,4
Deekline & Wizard,Show Me - Splitloop Remix,0,0.0,338.442,0.0,11,-4.045,0.21204540548371908,133.983,4
Super Cat,Oh It's You,1992,0.0,229.66812,0.0,6,-9.349,0.5479529419800353,167.377,4
Missy Higgins,Breakdown [Live with Brett Dennen & Mason Jennings],0,0.0,185.57342,0.0,7,-14.313,0.4507622416414992,38.337,4
The Paul Butterfield Blues Band,Last Hope's Gone (LP Version ),0,0.0,289.61914,0.0,7,-9.353,0.5822342897862286,86.278,4
X-Raided,Whatever It Took,0,0.0,210.70322,0.0,6,-3.103,0.30416950343527516,115.717,5
War Babies,Cry Yourself To Sleep,1991,0.0,285.83138,0.0,3,-5.977,0.4454545254934259,165.965,4
Nick Ingman,Down Home,1973,0.0,179.43465,0.0,11,-9.146,0.319565986882865,97.571,4
Herb Alpert And The Tijuana Brass,Adios_ Mi Corazon,1964,0.0,163.94404,0.0,5,-14.962,0.46642291217858844,97.52,1
Washboard Sam,The Gal I Love,0,0.0,165.0673,0.0,0,-15.853,0.0,99.006,1
Madonna,Into The Groove,1985,0.0,285.09995,0.0,1,-4.104,0.7836238543387027,116.512,4
Wordsworth feat. Adanita Ross,Don't Go (Produced by Frequency),2004,0.0,237.13914,0.0,1,-4.612,0.3231121208952123,85.263,4
Vox Dei,Profecias,1971,0.0,456.69832,0.0,7,-18.342,0.4432913119053975,66.856,4
John Fogerty,Headlines,1986,0.0,269.29587,0.0,10,-5.074,0.4081108835105221,130.461,4
Zebra,Red,1999,0.0,205.11302,0.0,11,-8.189,0.3347065490692206,90.07,4
Julie Zenatti,Dans Ces Villes,2004,0.0,227.5522,0.0,9,-3.737,0.4649239941807177,105.931,4
The Tragically Hip,Ahead By A Century,1996,0.0,225.43628,0.0,7,-7.372,0.7661746437013391,84.373,5
Michael Jackson,Girl You're So Together,1984,0.0,188.99546,0.0,3,-10.44,0.5069050641974842,111.459,4
Fort Minor,Introduction (Album Version),2005,0.0,43.38893,0.0,5,-14.866,0.7020236349524092,122.843,5
Stephen Marley,Mind Control,2005,0.0,270.05342,0.0,9,-9.364,0.5445140018788506,118.144,4
Ruby Isle,So Damn High (Will Eastman Club Edit),0,0.0,277.73342,0.0,2,-6.326,0.6519357212419619,128.004,5
The King Sisters,Hawaiian Wedding Song,0,0.0,195.89179,0.0,5,-27.863,0.0,58.294,1
Ray Conniff;Billy Butterfield,Time On My Hands (You In My Arms),0,0.0,175.15057,0.0,8,-13.526,0.0,116.195,4
Michael Gettel,River Run,1992,0.0,452.25751,0.0,1,-16.685,0.2623089972119452,168.035,4
T-Bone,Ride Wit Me,2001,0.0,234.16118,0.0,1,-6.135,0.4137398358601097,96.007,4
Agnostic Front,Standing On My Own,2001,0.0,105.84771,0.0,9,-5.152,0.6101847130564945,112.292,1
Kirk Franklin with tobyMac & Sonny (of P.O.D.),Let It Go,0,0.0,299.85914,0.0,9,-9.07,0.536032111708468,153.819,4
Tinariwen,Assouf,2007,0.0,238.68036,0.0,9,-7.386,0.6196626723038146,160.887,4
Alice Cooper,Make That Money (Scrooge's Song) (Album Version),1982,0.0,209.47546,0.0,4,-10.998,0.48512236410182064,92.685,4
Móveis Coloniais de Acaju,Esquilo não samba,2005,0.0,271.5424,0.0,2,-5.344,0.6152186933520939,150.529,3
Andy Andy,Vida,0,0.0,264.46322,0.0,4,-6.73,0.0,90.035,5
Novembre,Reason,2006,0.0,313.3122,0.0,1,-5.437,0.5794164719374757,113.746,4
Berlin,Blink Of An Eye (Alternative),2002,0.0,255.32036,0.0,11,-4.521,0.2707759989463275,104.04,4
California Oranges,Travel Writer,0,0.0,198.42567,0.0,2,-5.77,0.0,128.005,1
Carlos Nuñez,Camiño De Santiago,2004,0.0,275.43465,0.0,0,-11.019,0.30416950343527516,143.969,4
Leon Russell,Out In The Woods,1976,0.0,218.51383,0.0,9,-14.274,0.7022597665747442,158.754,4
Otis Taylor,Hungry People,2001,0.0,301.87057,0.0,0,-10.432,0.5420847628074396,84.56,7
